"","Drug","r","p.value"
"274","EXATECAN-MESYLATE (BRD:BRD-K92150287-066-01-2)",-0.00715334519511479,0.891613913073347
"275","ISOXEPAC (BRD:BRD-K92116564-001-01-4)",0.0464613311682703,0.375942366337554
"276","PIMECROLIMUS (BRD:BRD-K92107055-001-01-9)",0.0902204465195707,0.0852033648101959
"277","ADRIAMYCIN (BRD:BRD-K92093830-003-30-8)",-0.0541627696354847,0.301925359557196
"278","TRIAMTERENE (BRD:BRD-K92049597-001-20-8)",-0.00560432157108555,0.91498379487732
"279","O6-BENZYLGUANINE (BRD:BRD-K92041145-001-09-5)",-0.0687692949314328,0.189805643481304
"280","GBR-12783 (BRD:BRD-K92015269-300-01-2)",0.199690540763974,0.000126422579075509
"281","AM-251 (BRD:BRD-K92000912-001-12-6)",0.14179649230177,0.00669834967258865
"282","SD-169 (BRD:BRD-K91904471-001-02-4)",-0.285907759431227,3.11286654215512e-08
"283","2-[1-(4-PIPERONYL)PIPERAZINYL]BENZOTHIAZOLE (BRD:BRD-K91868854-001-03-6)",0.120213067866335,0.0216616230888451
"284","ZK-811752 (BRD:BRD-K91825936-001-01-2)",0.208819588226729,6.03274679662116e-05
"285","TORCITABINE (BRD:BRD-K91822704-003-07-2)",0.0217450638290522,0.678687887495196
"286","4-HQN (BRD:BRD-K91758890-001-10-0)",-0.0732984060628345,0.162209880564013
"287","FELBINAC (BRD:BRD-K91740057-001-19-8)",-0.248015537124003,1.73914044394863e-06
"288","U-0126 (BRD:BRD-K91701654-001-03-1)",-0.160609096719584,0.00210776682602231
"289","BENZONATATE (BRD:BRD-K91699951-001-10-2)",0.280237301436493,5.90705476959095e-08
"290","ABT-751 (BRD:BRD-K91623615-001-05-0)",-0.20009649008077,0.00012241380888809
"291","TRANS-4-HYDROXYCROTONIC-ACID (BRD:BRD-K91614056-001-02-2)",-0.139042453167762,0.0078508159901344
"292","MERCAPTOPURINE (BRD:BRD-K91601245-001-12-0)",0.108623153177386,0.0380971290026825
"293","NIKETHAMIDE (BRD:BRD-K91544578-001-03-8)",0.267108727786922,2.46965578553962e-07
"294","PICEATANNOL (BRD:BRD-K91509126-001-23-6)",-0.0760541726407435,0.146963907984834
"295","AGP-103 (BRD:BRD-K91495480-001-02-2)",0.0936679309910839,0.0738969801749747
"296","SACUBITRIL (BRD:BRD-K91456750-238-01-7)",0.213228025062743,4.1722883095925e-05
"297","TROMARIL (BRD:BRD-K91422571-001-01-8)",-0.152049858966544,0.00362301763391772
"298","ANISOMYCIN (BRD:BRD-K91370081-001-25-1)",-0.184806884110724,0.000394671225338458
"299","MESULERGINE (BRD:BRD-K91336023-003-01-0)",0.0111259726126108,0.832153732305302
"300","BETAHISTINE (BRD:BRD-K91315211-300-05-7)",0.219348112027205,2.46962539666188e-05
"301","APALUTAMIDE (BRD:BRD-K91308639-001-02-7)",0.195367735789923,0.000177483876806094
"302","NOSCAPINE (BRD:BRD-K91301684-003-05-5)",0.186040525833924,0.000360270574650843
"303","AMODIAQUINE (BRD:BRD-K91290917-300-01-8)",-0.232655599509406,7.50618588060347e-06
"304","NORTRIPTYLINE (BRD:BRD-K91263825-003-21-4)",-0.153586790483265,0.00329357415923496
"305","ALOXISTATIN (BRD:BRD-K91188791-001-18-3)",-0.187032572188647,0.000334656811367913
"306","TELCAGEPANT (BRD:BRD-K91159026-001-01-7)",0.0314296078949122,0.549300128282038
"307","M-THP (BRD:BRD-K91147684-001-01-5)",0.107638263375968,0.0398866403030283
"308","ROTIGOTINE (BRD:BRD-K91111634-001-01-2)",0.280961593986521,5.44715193973588e-08
"309","VANCOMYCIN (BRD:BRD-K91065602-003-05-5)",-0.286672276746384,2.85226471099998e-08
"310","KRN-633 (BRD:BRD-K90993449-001-02-7)",-0.00236832558862651,0.964018282889084
"311","INDIPLON (BRD:BRD-K90948141-001-01-4)",-0.108542950424828,0.0382402641585053
"312","CARBOPLATIN (BRD:BRD-K90947825-001-02-7)",-0.265525402062568,2.92030872474047e-07
"313","PROPANTHELINE (BRD:BRD-K90885812-004-24-2)",0.015355248838294,0.769895724900063
"314","CANAGLIFLOZIN (BRD:BRD-K90868879-001-03-8)",0.0371911268610123,0.478551942942485
"315","RS-127445 (BRD:BRD-K90825648-001-02-0)",-0.11474595469655,0.028431652169295
"316","BEDAQUILINE (BRD:BRD-K90817094-001-02-6)",-0.0912529644171234,0.0816795924578084
"317","NEFAZODONE (BRD:BRD-K90789829-001-07-8)",-0.141419169198195,0.00684671607262895
"318","CUTAMESINE (BRD:BRD-K90777969-300-01-2)",-0.309727730163392,1.80964673023903e-09
"319","OLEANOLIC-ACID (BRD:BRD-K90647725-001-07-3)",0.0641614617136737,0.22126978486664
"320","OLEANOLIC-ACID (BRD:BRD-K90647725-001-06-5)",-0.128824869269513,0.0138255660318536
"321","BUTENAFINE (BRD:BRD-K90630139-003-05-9)",0.0372123497432278,0.478300840408499
"322","IPSAPIRONE (BRD:BRD-K90574421-001-03-5)",-0.0421903495112568,0.421426591703591
"323","MY-5445 (BRD:BRD-K90524085-001-07-8)",-0.481155067703462,0
"324","AR-12 (BRD:BRD-K90497590-001-04-2)",-0.00297515195336889,0.95480718647248
"325","GW-843682X (BRD:BRD-K90382497-001-10-7)",-0.244738082487914,2.39505380938571e-06
"326","CHLORQUINALDOL (BRD:BRD-K90374350-001-09-2)",0.10134419813288,0.0530795233904702
"327","PHENTOLAMINE (BRD:BRD-K90333595-003-21-4)",-0.17762713370169,0.000663542589647522
"328","AMG-487 (BRD:BRD-K90239174-001-01-8)",0.202346855928711,0.000102272648028077
"329","BAZEDOXIFENE (BRD:BRD-K90195324-003-02-5)",-0.277061272435178,8.40580194208785e-08
"330","THIOPHANATE (BRD:BRD-K90168339-001-08-6)",-0.307403084227697,2.41563666016061e-09
"331","5-IODO-A-85380 (BRD:BRD-K90065682-300-02-6)",0.159541783166306,0.00225829520342406
"332","SPIRONOLACTONE (BRD:BRD-K90027355-001-19-0)",-0.196169763315508,0.000166746129590476
"333","SPIRONOLACTONE (BRD:BRD-K90027355-001-13-3)",0.232900156210284,7.3388767097651e-06
"334","AMPROLIUM (BRD:BRD-K90027121-003-01-7)",-0.187936765682106,0.000312800737369818
"335","CHLORPROMAZINE (BRD:BRD-K89997465-003-43-0)",0.148153732636104,0.00459611758088458
"336","RETIGABINE (BRD:BRD-K89917372-001-01-2)",-0.14551419835498,0.00538344439243748
"337","RALTITREXED (BRD:BRD-K89839824-001-05-3)",-0.294984736799244,1.08443414429017e-08
"338","TRIFLUOPERAZINE (BRD:BRD-K89732114-300-14-7)",0.046833965495542,0.372122627868746
"339","TEPOXALIN (BRD:BRD-K89714990-001-01-5)",0.111770802743181,0.03282752379886
"340","2-OXOGLUTARIC-ACID (BRD:BRD-K89712525-001-02-1)",-0.334844764487702,6.7858339026777e-11
"341","VINCAMINE (BRD:BRD-K89704198-001-12-3)",-0.267888298541791,2.27315277799966e-07
"342","1-DEOXYMANNOJIRIMYCIN (BRD:BRD-K89665618-003-02-5)",-0.3038403545702,3.74288877374409e-09
"343","TESTOSTERONE-ENANTHATE (BRD:BRD-K89657519-001-01-8)",0.252689506765411,1.09357316953653e-06
"344","ALLYLTHIOUREA (BRD:BRD-K89634775-001-09-9)",-0.457466135930093,0
"345","TAGATOSE (BRD:BRD-K89588135-001-01-9)",-0.421663133632592,0
"346","SN-38 (BRD:BRD-K89561498-001-01-7)",-0.00167093180791811,0.974609953577691
"347","L-655240 (BRD:BRD-K89402695-001-02-3)",-0.233122256140446,7.19001608785342e-06
"348","RG108 (BRD:BRD-K89391146-001-08-0)",-0.120961051075581,0.0208540084126781
"349","PIRENZEPINE (BRD:BRD-K89375097-300-08-8)",0.156937291318607,0.00266770796305454
"350","RAMIPRIL (BRD:BRD-K89348303-001-14-7)",0.180463843365258,0.000541643278883055
"351","ML130 (BRD:BRD-K89306950-001-12-5)",0.0797647221406485,0.128192931064758
"352","DCEBIO (BRD:BRD-K89299012-001-06-0)",0.172961307724389,0.00092058423223887
"353","DMP-543 (BRD:BRD-K89274813-001-02-3)",0.126038008701382,0.0160323115064346
"354","NPPB (BRD:BRD-K89272762-001-12-7)",-0.144607043529119,0.00568085332497976
"355","BIOTIN (BRD:BRD-K89210380-001-13-7)",-0.108138975329633,0.0389681730851917
"356","INDACATEROL (BRD:BRD-K89208535-051-01-5)",0.11768162221789,0.0245994854290341
"357","TANDUTINIB (BRD:BRD-K89162000-001-06-4)",-0.180982076535636,0.000521757444914526
"358","LIOTHYRONINE (BRD:BRD-K89152108-236-07-6)",0.22237261952061,1.89556491442376e-05
"359","TINIDAZOLE (BRD:BRD-K89125793-001-26-0)",0.00782926931590754,0.881444475253293
"360","GABOXADOL (BRD:BRD-K89104321-003-14-8)",0.0629840853061154,0.229875675506095
"361","2-TEDC (BRD:BRD-K89072800-001-01-8)",-0.245575892780025,2.20784219394221e-06
"362","CTS21166 (BRD:BRD-K89071957-001-01-1)",-0.0245891768236255,0.639464200244929
"363","CHLOROCRESOL (BRD:BRD-K89056082-001-07-7)",0.0952796361509589,0.0690474647148989
"364","ALVERINE (BRD:BRD-K89055274-048-22-7)",0.219674352146843,2.40056212717933e-05
"365","VLX-600 (BRD:BRD-K89053832-001-01-0)",-0.0796324492933521,0.128828492624814
"366","PUERARIN (BRD:BRD-K89048337-001-06-9)",0.00226073051134807,0.965652017521097
"367","GSK923295 (BRD:BRD-K89015388-001-01-7)",-0.422675909314131,0
"368","AS-703026 (BRD:BRD-K89014967-001-04-3)",-0.300310693124527,5.74339257771484e-09
"369","1-((Z)-3-CHLOROALLYL)-1,3,5,7-TETRAAZAADAMANTAN-1-IUM (BRD:BRD-K88956297-003-01-9)",0.161843725553584,0.00194511604603537
"370","ELACRIDAR (BRD:BRD-K88807631-001-01-3)",0.238690548167305,4.27373701170392e-06
"371","LETROZOLE (BRD:BRD-K88789588-001-14-9)",-0.0694094362856995,0.185708533874935
"372","EMD-66684 (BRD:BRD-K88759641-003-02-8)",-0.36478679640593,8.61093991345905e-13
"373","PCI-34051 (BRD:BRD-K88742110-001-07-9)",0.14895748760559,0.00437792360814976
"374","DIMERCAPTOSUCCINIC-ACID (BRD:BRD-K88701661-001-02-9)",-0.00614451795677935,0.906824564040652
"375","CHLOROTHIAZIDE (BRD:BRD-K88682005-001-15-8)",0.312252266036232,1.31871796919636e-09
"376","PD-198306 (BRD:BRD-K88677950-001-03-9)",0.0154344644800517,0.768742261979485
"377","ARECOLINE (BRD:BRD-K88646909-004-16-2)",-0.0947594287589796,0.0705834122573578
"378","NONOXYNOL-9 (BRD:BRD-K88625236-001-04-2)",-0.0821503221682876,0.117142705506313
"379","ANIRACETAM (BRD:BRD-K88611939-001-22-4)",0.0657183822241087,0.21024659188732
"380","IPRONIAZID (BRD:BRD-K88568253-011-19-9)",-0.275531497471762,9.94734503674467e-08
"381","RUCAPARIB (BRD:BRD-K88560311-011-06-3)",-0.00313999945708906,0.952305932103619
"382","BENURESTAT (BRD:BRD-K88553858-001-02-7)",0.265579199601207,2.90377482596763e-07
"383","CI-976 (BRD:BRD-K88544581-001-06-1)",0.0504971336770124,0.335859784767331
"384","BORTEZOMIB (BRD:BRD-K88510285-001-11-1)",-0.0523074948855322,0.318805633455505
"385","KD025 (BRD:BRD-K88506063-001-01-8)",0.0469664851205386,0.370770019252988
"386","PYRIMETHAMINE (BRD:BRD-K88429204-001-35-1)",-0.216043265066396,3.28396379248364e-05
"387","THONZYLAMINE (BRD:BRD-K88405679-003-03-1)",0.269627587772658,1.88752514147056e-07
"388","TRIMETAZIDINE (BRD:BRD-K88366685-300-06-0)",0.0711023313089336,0.175188195380715
"389","XALIPRODEN (BRD:BRD-K88358234-003-04-8)",-0.0376938130362788,0.472623646136236
"390","ETHENZAMIDE (BRD:BRD-K88308881-001-06-8)",-0.0503095826248757,0.337659439696225
"391","ASARALDEHYDE (BRD:BRD-K88219015-001-10-8)",-0.291542434659434,1.62449116666818e-08
"392","GW-4064 (BRD:BRD-K88186167-001-04-8)",-0.13519938404286,0.00975441538520874
"393","NALTREXONE (BRD:BRD-K88172511-003-21-1)",-0.0497479165792662,0.343085798759498
"394","NALTREXONE (BRD:BRD-K88172511-003-20-3)",-0.0935842733507229,0.0741560930211422
"395","PIMETHIXENE (BRD:BRD-K88090157-050-10-8)",-0.00262694861841505,0.960091953427681
"396","MIZORIBINE (BRD:BRD-K88061624-001-21-4)",-0.0651579500670001,0.214167962708266
"397","UREA (BRD:BRD-K88052444-001-08-8)",-0.046425301624044,0.376312967060887
"398","FINGOLIMOD (BRD:BRD-K88025533-003-03-3)",-0.0191235443200411,0.715630002732103
"399","PIRETANIDE (BRD:BRD-K87990216-001-10-2)",0.380703217734433,6.12548398660098e-14
"400","CDK1-5-INHIBITOR (BRD:BRD-K87932577-001-02-4)",0.287491085155581,2.59657382225085e-08
"401","ALVOCIDIB (BRD:BRD-K87909389-003-03-4)",-0.303304106627709,3.99591086872863e-09
"402","MELPHALAN (BRD:BRD-K87827419-001-16-8)",-0.426537486766546,0
"403","AVL-292 (BRD:BRD-K87782578-001-01-4)",-0.143540717086641,0.00604927688012152
"404","ISTRADEFYLLINE (BRD:BRD-K87774949-001-03-9)",-0.221502728127475,2.04617490675533e-05
"405","CYT387 (BRD:BRD-K87737963-001-06-0)",0.107258225717691,0.0405959152887555
"406","CETYLPYRIDINIUM (BRD:BRD-K87700323-003-05-1)",-0.0399686098765371,0.446306926728725
"407","LY456236 (BRD:BRD-K87696786-003-04-4)",-0.316262650441855,7.92836742695497e-10
"408","5-AMINO-3-D-RIBOFURANOSYLTHIAZOLO[4,5-D]PYRIMIDIN-2,7(3H,6H)-DIONE (BRD:BRD-K87535339-001-01-6)",0.0385698738719174,0.462389089099701
"409","TALTOBULIN (BRD:BRD-K87512222-019-01-7)",-0.138386024485283,0.00815038674958605
"410","RS-504393 (BRD:BRD-K87510569-001-02-8)",-0.148466646759932,0.00451003037504777
"411","SULFAMETER (BRD:BRD-K87492696-001-16-5)",0.295600447161193,1.00825629882826e-08
"412","NOREPINEPHRINE (BRD:BRD-K87349682-347-03-8)",-0.0410662770869373,0.433911829625308
"413","BETA-CCB (BRD:BRD-K87349602-001-03-8)",0.220124968227371,2.30817605392782e-05
"414","ARMODAFINIL (BRD:BRD-K87278688-001-01-0)",-0.351428472717491,6.49169640463521e-12
"415","BENZAMIL (BRD:BRD-K87158025-001-01-6)",-0.00923096665292937,0.860419459423878
"416","CARBIMAZOLE (BRD:BRD-K87156652-001-12-7)",0.141592160366021,0.00677833302698879
"417","OSI-027 (BRD:BRD-K87124298-001-03-4)",0.178397820459352,0.000628125279822819
"418","PP242 (BRD:BRD-K87112191-001-04-5)",-0.268317198184703,2.17155507366921e-07
"419","RS-102221 (BRD:BRD-K87048468-003-02-7)",-0.209860249788388,5.53357552266451e-05
"420","AZODICARBONAMIDE (BRD:BRD-K87036601-001-01-6)",-0.288372821878324,2.34603964669155e-08
"421","ASUNAPREVIR (BRD:BRD-K87028197-001-01-3)",0.225220680958386,1.47273313031396e-05
"422","PHENELZINE (BRD:BRD-K87024524-065-17-7)",-0.365427678093297,7.78717196771141e-13
"423","OLTIPRAZ (BRD:BRD-K86972824-001-02-2)",-0.0301113214205512,0.566181819708797
"424","OLTIPRAZ (BRD:BRD-K86972824-001-01-4)",-0.252113527613191,1.15847544895598e-06
"425","CEDIRANIB (BRD:BRD-K86930074-001-05-0)",0.128811296496003,0.0138356304825059
"426","EDOXUDINE (BRD:BRD-K86892782-001-17-0)",-0.0353982868692053,0.500021287467348
"427","DOFETILIDE (BRD:BRD-K86887724-001-10-6)",-0.243618945617598,2.66894175127153e-06
"428","CABERGOLINE (BRD:BRD-K86882815-001-03-2)",-0.223378732204243,1.73449930264831e-05
"429","PF-04457845 (BRD:BRD-K86816506-001-01-8)",-0.15691409421479,0.00267164031739618
"430","5-HMF (BRD:BRD-K86799112-001-02-0)",-0.0305372597310617,0.560700284800748
"431","SB-939 (BRD:BRD-K86797399-001-05-1)",-0.0355495615994156,0.498190297135753
"432","SB-939 (BRD:BRD-K86797399-001-04-4)",-0.16631064870454,0.00144796668511053
"433","EMBELIN (BRD:BRD-K86727142-001-12-4)",-0.108303822833353,0.0386697351930795
"434","R306465 (BRD:BRD-K86687746-001-01-3)",0.0825617005944875,0.115314880358244
"435","RS-79948 (BRD:BRD-K86600316-003-02-0)",0.124939107602481,0.0169839068246573
"436","AZD7762 (BRD:BRD-K86525559-001-07-8)",-0.0448348193463846,0.392895970473153
"437","AZD7762 (BRD:BRD-K86525559-001-04-5)",-0.298486512364797,7.15036451349575e-09
"438","LANDIOLOL (BRD:BRD-K86436199-003-01-3)",-0.18253825671297,0.000466045239836837
"439","PERCHLOZONE (BRD:BRD-K86435560-001-01-0)",-0.0785945022863954,0.13390079030536
"440","LINSIDOMINE (BRD:BRD-K86344238-003-04-6)",-0.400984889801418,3.51344371917389e-16
"441","ALLOPURINOL (BRD:BRD-K86307448-001-19-1)",-0.133413453826658,0.0107710411994819
"442","ALLOPURINOL (BRD:BRD-K86307448-001-17-5)",0.187545623027321,0.000322086616116005
"443","DIPYRIDAMOLE (BRD:BRD-K86301799-001-34-8)",0.301201807399876,5.1576104920629e-09
"444","SCHISANDRIN-B (BRD:BRD-K86294588-001-01-9)",-0.0159633090915373,0.761054915163182
"445","TERCONAZOLE (BRD:BRD-K86204871-001-16-2)",-0.022611747112084,0.666636873555297
"446","CORTISONE-ACETATE (BRD:BRD-K86161929-001-13-3)",-0.395272726375354,2.95595691325794e-15
"447","CORTISONE-ACETATE (BRD:BRD-K86161929-001-11-7)",-0.129459087958976,0.0133624100274137
"448","LINSITINIB (BRD:BRD-K86118762-001-01-8)",0.0558534436594172,0.287068579527101
"449","VU0357121 (BRD:BRD-K86109159-001-02-6)",-0.0327395039274671,0.532774772972353
"450","FLUBENDAZOLE (BRD:BRD-K86003836-001-10-5)",-0.311185199260654,1.50799878604775e-09
"451","ZALCITABINE (BRD:BRD-K85925969-001-17-4)",0.24532269885964,2.26288934614773e-06
"452","WAY-600 (BRD:BRD-K85920262-001-02-1)",-0.119526038749034,0.0224271964443202
"453","PREDNISONE (BRD:BRD-K85883481-001-25-7)",0.124578565382518,0.0173067057195147
"454","KYNURENIC-ACID (BRD:BRD-K85872723-001-15-9)",-0.31861394836917,5.86287412703353e-10
"455","AZD2858 (BRD:BRD-K85849709-001-01-5)",-0.354318486364298,4.2399807698408e-12
"456","NIFURSOL (BRD:BRD-K85757157-001-01-7)",-0.0558253110015967,0.287311698761424
"457","REFAMETINIB (BRD:BRD-K85751432-001-03-3)",-0.161559190865277,0.00198154770347071
"458","NERATINIB (BRD:BRD-K85606544-001-09-1)",0.183458490756941,0.000435757141639146
"459","IVERMECTIN (BRD:BRD-K85554912-001-08-9)",0.306112436855756,2.83278446899388e-09
"460","IVERMECTIN (BRD:BRD-K85554912-001-06-3)",0.256677927955718,7.30869959156153e-07
"461","PEROSPIRONE (BRD:BRD-K85503079-001-02-8)",-0.132268652075524,0.0114710883385899
"462","STF-62247 (BRD:BRD-K85479953-001-11-3)",0.135591020253046,0.00954322274754944
"463","SOBETIROME (BRD:BRD-K85406984-001-01-0)",-0.1436214133946,0.00602066317461334
"464","DOVITINIB (BRD:BRD-K85402309-389-03-2)",-0.20187921218687,0.000106182333424865
"465","DOVITINIB (BRD:BRD-K85402309-001-06-6)",-0.199896353365924,0.000124375001560982
"466","OTILONIUM (BRD:BRD-K85337334-004-02-6)",-0.180461375588256,0.000541739634974413
"467","RAMIFENAZONE (BRD:BRD-K85333151-003-13-4)",0.366292387154727,6.79500039598823e-13
"468","NOVOBIOCIN (BRD:BRD-K85307935-236-10-3)",-0.129085713298603,0.0136333936172371
"469","NOVOBIOCIN (BRD:BRD-K85307935-236-09-5)",0.277643667807602,7.88179416713248e-08
"470","FOSTAMATINIB (BRD:BRD-K85178109-001-02-3)",-0.191341557611488,0.000241892824302085
"471","FOSCARNET (BRD:BRD-K85146014-314-05-4)",0.0149937195075304,0.775166381448773
"472","APHIDICOLIN (BRD:BRD-K85140930-001-12-7)",-0.160721380573166,0.00209247622054741
"473","TOLBUTAMIDE (BRD:BRD-K85119730-001-28-9)",0.137295760605889,0.00867053155043629
"474","PILOCARPINE (BRD:BRD-K85090592-008-22-7)",-0.125558026074532,0.0164420496568762
"475","GLY-GLN (BRD:BRD-K85066592-001-01-6)",0.229786068411714,9.76150040016712e-06
"476","RAMOSETRON (BRD:BRD-K85046107-003-01-2)",-0.0382868198498111,0.465682312850919
"477","NNC-05-2090 (BRD:BRD-K85015012-003-02-9)",-0.130225085940334,0.0128212861110673
"478","AZD2461 (BRD:BRD-K85014146-001-02-5)",-0.00832356504936788,0.874019897912487
"479","AZD3514 (BRD:BRD-K84996356-001-01-1)",0.0284791337115613,0.587420943585885
"480","DARUNAVIR (BRD:BRD-K84986517-001-01-8)",0.17855995340837,0.000620901178642151
"481","SIROLIMUS (BRD:BRD-K84937637-001-09-9)",-0.0774780799707815,0.139527024804299
"482","T-5224 (BRD:BRD-K84925803-001-01-9)",-0.231929332737776,8.02474412178871e-06
"483","BMY-45778 (BRD:BRD-K84895041-001-02-4)",0.295052600666793,1.07577197284759e-08
"484","IOWH032 (BRD:BRD-K84892605-001-01-1)",-0.502885818425904,0
"485","ALMOREXANT (BRD:BRD-K84810405-003-01-1)",-0.295331706245697,1.04084604108466e-08
"486","SODIUM-TANSHINONE-II-A-SULFONATE (BRD:BRD-K84798689-236-02-9)",-0.0880875468569158,0.0928703483780933
"487","DIDEOXYADENOSINE (BRD:BRD-K84794093-001-07-5)",0.0563682219419924,0.282644363441844
"488","RIOCIGUAT (BRD:BRD-K84783599-001-01-0)",0.319685457143351,5.10508719500989e-10
"489","VICRIVIROC (BRD:BRD-K84748119-050-01-1)",-0.121347258176362,0.0204473477255878
"490","AGOMELATINE (BRD:BRD-K84698278-001-03-4)",0.111637296007384,0.0330376868933917
"491","RADEZOLID (BRD:BRD-K84683831-001-01-0)",0.25588429087194,7.92301612016161e-07
"492","TREQUINSIN (BRD:BRD-K84663978-003-02-9)",0.0171261256147849,0.744235508165096
"493","TELATINIB (BRD:BRD-K84564571-001-02-4)",0.102469998001101,0.0504832322043113
"494","SODIUM-TETRADECYL-SULFATE (BRD:BRD-K84544951-236-01-0)",-0.384566769408449,3.01424988536966e-14
"495","NELARABINE (BRD:BRD-K84466663-001-05-4)",-0.111711082539737,0.0329213924376133
"496","BRL-50481 (BRD:BRD-K84266862-001-03-2)",0.184587745512964,0.000401093142381154
"497","7-CHLOROKYNURENIC-ACID (BRD:BRD-K84214706-001-05-7)",-0.0196733650360419,0.707823290877305
"498","ERCALCITRIOL (BRD:BRD-K84163249-001-01-9)",-0.248028122786713,1.73698994902435e-06
"499","CANDESARTAN (BRD:BRD-K84091759-001-07-1)",0.136756057775595,0.00893879621798269
"500","2-CHLOROPYRAZINE (BRD:BRD-K84075000-001-05-5)",0.0941197809601133,0.0725101917498973
"501","NIZOFENONE (BRD:BRD-K84011460-051-01-7)",0.00311063291076765,0.952751481268263
"502","ALVESPIMYCIN (BRD:BRD-K83988098-003-03-4)",0.151372454179551,0.00377748518403967
"503","ALVESPIMYCIN (BRD:BRD-K83988098-001-02-0)",-0.155839870885907,0.00285963044285108
"504","MLN-8054 (BRD:BRD-K83963101-001-06-9)",-0.301858482860055,4.76344534306697e-09
"505","GLUTAMINE-(L) (BRD:BRD-K83896451-001-06-7)",-0.385539073547158,2.50461391493814e-14
"506","JNJ-26481585 (BRD:BRD-K83837640-001-04-8)",-0.157415299723856,0.00258784129537844
"507","PTC-209 (BRD:BRD-K83834509-001-01-1)",-0.142350755016374,0.00648563144962418
"508","PALOVAROTENE (BRD:BRD-K83794243-001-01-8)",0.0396132499882781,0.450362375727833
"509","METIROSINE (BRD:BRD-K83766205-001-03-8)",0.383029344336328,4.01592042694304e-14
"510","AVAGACESTAT (BRD:BRD-K83720053-001-03-8)",0.158743210528524,0.00237727331825969
"511","NMS-1286937 (BRD:BRD-K83699324-001-01-1)",-0.0669957036002399,0.201503268355671
"512","ENTACAPONE (BRD:BRD-K83636919-001-04-8)",0.0830224345607234,0.113294384476139
"513","SKEPINONE-L (BRD:BRD-K83607951-001-02-2)",-0.0498589665443472,0.342008542389766
