"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Tumor_AVG","Normal_AVG","deltaBeta","CHR","MAPINFO","Strand","Type","gene","feature","cgi","feat.cgi","UCSC_CpG_Islands_Name","DHS","Enhancer","Phantom","Probe_SNPs","Probe_SNPs_10"
"cg12098441",-0.511948666236692,0.513255687350541,-16.0976859167735,1.52781347367435e-32,1.96935634198334e-29,63.4321610419534,0.318794566066836,0.830743232303529,0.511948666236693,"6",119217672,"R","II","ASF1A","Body","shore","Body-shore","chr6:119215454-119216457",NA,TRUE,"","",""
"cg17205313",0.445493894391957,0.651270799494621,16.0842193666093,1.64171750999441e-32,2.09652408743035e-29,63.3604872431881,0.820489410542729,0.374995516150772,-0.445493894391957,"18",21572748,"F","II","TTC39C","5'UTR","opensea","5'UTR-opensea","",NA,TRUE,"","",""
"cg11174855",0.405334199023663,0.451201433789403,16.0474111194417,1.99848364868782e-32,2.51322113992195e-29,63.1644740459257,0.605165586906919,0.199831387883256,-0.405334199023663,"10",134598352,"R","I","NKX6-2","3'UTR","island","3'UTR-island","chr10:134597357-134602649",NA,NA,"","",""
"cg24595606",0.513890350773506,0.485875671296312,15.9852631968297,2.78643251783297e-32,3.44116907601276e-29,62.8331676839789,0.681074331667644,0.167183980894139,-0.513890350773505,"6",108492358,"F","I","NR2E1","Body","shore","Body-shore","chr6:108485671-108490539",NA,NA,"","",""
"cg22057240",0.428612271788587,0.729602298892107,15.9758130242356,2.93099282376512e-32,3.60889209235659e-29,62.7827507296365,0.892408510656764,0.463796238868177,-0.428612271788587,"5",6755843,"R","II","POLS","3'UTR","shore","3'UTR-shore","chr5:6755104-6755387",NA,NA,"","",""
"cg02776627",0.439215827599198,0.692495526000367,15.9729509118559,2.97624305511352e-32,3.6537015226675e-29,62.7674792614314,0.859329445010915,0.420113617411717,-0.439215827599197,"8",26720076,"F","II","ADRA1A","Body","shore","Body-shore","chr8:26721642-26724566",NA,NA,"","",""
"cg07805542",-0.49551431674079,0.412980275425573,-15.9358204752262,3.6309757456344e-32,4.40502501922066e-29,62.5692764548048,0.224761658989149,0.720275975729938,0.495514316740789,"1",9779309,"R","I","PIK3CD","Body","shelf","Body-shelf","chr1:9775708-9775997",TRUE,TRUE,"","",""
"cg14416623",-0.496976498472692,0.42658280535529,-15.9119876852449,4.12560418211647e-32,4.97582847556603e-29,62.4419739499866,0.237808786555585,0.734785285028278,0.496976498472693,"2",133561787,"R","II","NCKAP5","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg10659805",0.464086327900443,0.404565722084441,15.9112641262865,4.14163554378128e-32,4.98060049776807e-29,62.4381080602794,0.580846575317943,0.1167602474175,-0.464086327900443,"7",96631680,"F","I","DLX6AS","Body","island","Body-island","chr7:96631383-96631800",NA,NA,"","rs74570108",""
"cg03872376",-0.46003022657913,0.478191285057465,-15.8707304783476,5.14716796090444e-32,6.10088789563743e-29,62.2214467072381,0.303451121473144,0.763481348052275,0.460030226579131,"1",238053828,"F","II","ZP4","1stExon","opensea","1stExon-opensea","",NA,NA,"","",""
"cg23830540",-0.432324971933748,0.463966941470114,-15.8351402930325,6.23044023328397e-32,7.25971247984522e-29,62.0310558884578,0.299750479262722,0.73207545119647,0.432324971933748,"4",5845864,"F","II","CRMP1","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg24409566",-0.494142149174977,0.519833172991119,-15.7943416827906,7.75683727141461e-32,8.96231931246603e-29,61.8126266094,0.332135767490546,0.826277916665523,0.494142149174977,"11",2933967,"F","II","SLC22A18","Body","shelf","Body-shelf","chr11:2930289-2931093",NA,TRUE,"","",""
"cg08918985",-0.480871875892636,0.561236494734295,-15.7564170604242,9.5108561547157e-32,1.08371476727991e-28,61.6094163422247,0.378579735674302,0.859451611566938,0.480871875892636,"1",152061533,"F","II","TCHHL1","1stExon","opensea","1stExon-opensea","",NA,NA,"","",""
"cg08446038",-0.492959287801583,0.358863691264931,-15.7092451699297,1.22585692132448e-31,1.37402904555664e-28,61.3564319063991,0.171615589696888,0.664574877498471,0.492959287801583,"5",52327649,"R","II","ITGA2","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg25952192",-0.405616519196266,0.302990678096914,-15.685067337526,1.39628677435938e-31,1.54822419666041e-28,61.2266690829901,0.148919287084379,0.554535806280645,0.405616519196266,"18",21656374,"F","II","TTC39C","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg20146541",0.429910001774027,0.325254225044543,15.6845696184585,1.40003448729598e-31,1.54822419666041e-28,61.223997132575,0.48855337300522,0.0586433712311931,-0.429910001774027,"1",248020697,"R","I","TRIM58","1stExon","island","1stExon-island","chr1:248020330-248021252",NA,NA,"high-CpG:246087104-246087425","",""
"cg20117742",-0.42233496342491,0.356474669813037,-15.6742598206074,1.47997674845116e-31,1.62789943780769e-28,61.1686439108984,0.196052862000475,0.618387825425385,0.42233496342491,"19",54876795,"F","II","LAIR1","TSS200","opensea","TSS200-opensea","",NA,NA,"","rs78231091",""
"cg18081258",0.410395871550834,0.50788986061568,15.6553607505238,1.63861133902637e-31,1.78336687000775e-28,61.0671442747413,0.66377666453809,0.253380792987256,-0.410395871550834,"14",21494161,"R","II","NDRG2","TSS1500","island","TSS1500-island","chr14:21492735-21494270",TRUE,NA,"","",""
"cg02710296",0.432516272992878,0.648792790710512,15.6434337928513,1.74739927220025e-31,1.89178215012187e-28,61.0030687652756,0.813081917661295,0.380565644668418,-0.432516272992878,"1",182921851,"F","I","C1orf14","Body","island","Body-island","chr1:182921819-182922644",NA,NA,"","",""
"cg15798385",0.495563395908509,0.605868487983871,15.5776720756662,2.49135999994056e-31,2.64174463788041e-28,60.6494926723104,0.794105746894855,0.298542350986346,-0.495563395908509,"7",27281569,"F","II","EVX1","TSS1500","shore","TSS1500-shore","chr7:27282086-27283136",NA,NA,"","",""
"cg11294513",0.430269418311513,0.370954572900952,15.5660531409941,2.6526193600123e-31,2.7983506041873e-28,60.5869724171378,0.53439024342238,0.104120825110866,-0.430269418311514,"19",58220295,"F","II","ZNF154","Body","island","Body-island","chr19:58220189-58220517",TRUE,NA,"","",""
"cg24848035",0.415570509828124,0.382257306620956,15.5553229820068,2.81083620870782e-31,2.93523172203547e-28,60.5292213788897,0.540109670819236,0.124539160991112,-0.415570509828124,"8",101118525,"F","I","RGS22","TSS200","island","TSS200-island","chr8:101117922-101118693",NA,TRUE,"","rs2980532",""
"cg08714590",0.423372768422481,0.568014574079717,15.5346473502896,3.14291231026243e-31,3.26547005705127e-28,60.4179069159213,0.728830586891357,0.305457818468877,-0.423372768422481,"7",90895894,"F","II","FZD1","1stExon","island","1stExon-island","chr7:90893567-90896683",NA,TRUE,"","",""
"cg00667789",0.420672834229243,0.372569019080341,15.5339447098666,3.15486466562927e-31,3.26965259332519e-28,60.4141231823973,0.532359475492999,0.111686641263757,-0.420672834229243,"1",59042065,"R","I","TACSTD2","1stExon","island","1stExon-island","chr1:59042013-59043295",NA,NA,"","",""
"cg18862481",0.439690835953802,0.386600543073383,15.5145766684822,3.5029141337343e-31,3.6032057974984e-28,60.3098045726638,0.553614891613975,0.113924055660173,-0.439690835953802,"3",129693370,"F","I","TRH","5'UTR","island","5'UTR-island","chr3:129693127-129694841",NA,NA,"","rs9860093",""
"cg02665650",0.532036935380913,0.606562634013864,15.5081844285083,3.62604626976624e-31,3.68392904285578e-28,60.2753661828275,0.80865418311204,0.276617247731127,-0.532036935380913,"6",34984838,"R","II","ANKS1A","Body","opensea","Body-opensea","",NA,NA,"low-CpG:35092779-35093041","",""
"cg01011918",-0.460038083477215,0.488471151791274,-15.5056383786355,3.67629170288275e-31,3.7166678379823e-28,60.261648016223,0.313728003803805,0.77376608728102,0.460038083477215,"1",153013573,"R","II","SPRR2D","1stExon","opensea","1stExon-opensea","",NA,NA,"","",""
"cg14565725",0.417560550989634,0.459909176257178,15.4699041903639,4.45990072292328e-31,4.45429615034411e-28,60.0690368237275,0.618517447563318,0.200956896573684,-0.417560550989634,"1",119532044,"R","I","TBX15","1stExon","island","1stExon-island","chr1:119531991-119532196",NA,TRUE,"","",""
"cg21347053",0.414679127185976,0.34503012762282,15.4612371096285,4.67398552868557e-31,4.65683629192694e-28,60.0222993320296,0.502543904615943,0.0878647774299669,-0.414679127185976,"6",1624978,"F","I","GMDS","Body","island","Body-island","chr6:1624185-1625468",TRUE,NA,"","",""
"cg00112952",-0.506321821662744,0.50947702630469,-15.4540131686897,4.86028549874499e-31,4.81917168944191e-28,59.9833377689414,0.317153233580082,0.823475055242826,0.506321821662744,"1",247616523,"F","II","OR2B11","TSS1500","shore","TSS1500-shore","chr1:247614695-247614944",NA,NA,"","",""
"cg01925883",-0.434269227016485,0.486205983538209,-15.4495213188906,4.97986677984771e-31,4.92590030987617e-28,59.9591085899092,0.321251005834272,0.755520232850757,0.434269227016485,"1",152062567,"F","II","TCHHL1","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg02855850",-0.404557749660955,0.418665085937908,-15.3504873172975,8.51512534414234e-31,8.24490004008727e-28,59.4243608880811,0.264995863198476,0.669553612859431,0.404557749660955,"1",152882420,"F","II","IVL","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg01826354",-0.423334105618993,0.309908356378211,-15.3321650716853,9.40467401411594e-31,9.02151009771292e-28,59.3253114909193,0.149107029437663,0.572441135056656,0.423334105618993,"17",81006497,"R","II","B3GNTL1","Body","shelf","Body-shelf","chr17:81009245-81009999",TRUE,NA,"low-CpG:78599707-78599823","",""
"cg14128411",-0.494229730482508,0.56800578838525,-15.327069051998,9.66826883959924e-31,9.21010900514258e-28,59.2977561889502,0.380275115566313,0.874504846048821,0.494229730482508,"2",1926907,"F","II","MYT1L","Body","opensea","Body-opensea","",NA,NA,"low-CpG:1905605-1905922","rs80078908",""
"cg08105396",-0.482697119600965,0.385503079185331,-15.3148671976485,1.03299497851235e-30,9.81776040856568e-28,59.231766761816,0.202153010499693,0.684850130100658,0.482697119600966,"1",153539058,"F","I","S100A2","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","rs3762269",""
"cg18983132",-0.453606214512984,0.460815799509073,-15.2890184603503,1.18857008402858e-30,1.12188232684255e-27,59.0919203606394,0.288515764539025,0.742121979052009,0.453606214512984,"7",78024305,"F","II","MAGI2","Body","opensea","Body-opensea","",NA,TRUE,"","rs36093165",""
"cg07804289",-0.441384185352093,0.412517728505404,-15.2792203749128,1.25350888280901e-30,1.1777872380181e-27,59.0388922736279,0.244860169728253,0.686244355080345,0.441384185352093,"1",153114690,"R","II","SPRR2C","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
"cg09933836",-0.509764928521495,0.453735917041449,-15.2517341022355,1.45532586237647e-30,1.35813182587988e-27,58.8900795956837,0.260104277525533,0.769869206047027,0.509764928521495,"8",29595133,"F","II","C8orf75","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg12849224",-0.53624280310529,0.563998759494225,-15.2351735237972,1.59235219723416e-30,1.48265243040032e-27,58.8003806469688,0.360309632733301,0.89655243583859,0.536242803105289,"2",1940991,"F","II","MYT1L","Body","shore","Body-shore","chr2:1941068-1941560",NA,NA,"","",""
"cg13879483",0.557087631642313,0.489573606274648,15.1993207365448,1.93502331965355e-30,1.77763998644547e-27,58.606087539786,0.701180536123278,0.144092904480965,-0.557087631642313,"12",95942907,"F","I","USP44","TSS1500","island","TSS1500-island","chr12:95941906-95942979",TRUE,NA,"","",""
"cg25498969",-0.487326375676229,0.565184509141882,-15.1861890582998,2.07828159943611e-30,1.88821954276873e-27,58.5348904725847,0.380076040861764,0.867402416537992,0.487326375676228,"3",136062740,"R","II","STAG1","Body","opensea","Body-opensea","",TRUE,TRUE,"","",""
"cg03385262",0.412258327274252,0.733020910984775,15.1679136794893,2.29554402495944e-30,2.07646555912126e-27,58.4357751450431,0.889615159329258,0.477356832055006,-0.412258327274252,"4",128890086,"F","II","C4orf29","5'UTR","shelf","5'UTR-shelf","chr4:128886004-128886971",NA,NA,"","",""
"cg16853770",0.486214404463721,0.4928485992648,15.1651641245779,2.33014863411321e-30,2.10315544583731e-27,58.4208600706504,0.677534690882802,0.191320286419081,-0.486214404463721,"12",123355562,"R","II","VPS37B","Body","shelf","Body-shelf","chr12:123351641-123351918",TRUE,NA,"","","rs78208081"
"cg15486123",-0.506079995834536,0.571108742456179,-15.159856418225,2.39843668030638e-30,2.15535851923629e-27,58.3920659497689,0.378876806053913,0.88495680188845,0.506079995834536,"1",152881815,"F","II","IVL","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg24652919",-0.444061306581698,0.569910074070775,-15.1256308581875,2.8896845727029e-30,2.56883616860574e-27,58.2063224836477,0.401235624283928,0.845296930865626,0.444061306581698,"16",3073191,"R","II","HCFC1R1","Body","shore","Body-shore","chr16:3073686-3074443",NA,NA,"","",""
"cg18918116",-0.501140534372294,0.642068204600906,-15.1038425165365,3.25382466072052e-30,2.87396327597144e-27,58.0880124134183,0.451712497746313,0.952853032118608,0.501140534372294,"11",7326990,"F","II","SYT9","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg16642299",-0.442717860057436,0.365817786745794,-15.0750807254685,3.80599013590922e-30,3.33311808333327e-27,57.931760887913,0.197653638351884,0.64037149840932,0.442717860057436,"12",7071383,"F","II","MIR200C","TSS1500","opensea","TSS1500-opensea","",NA,TRUE,"","",""
"cg25612480",-0.403197557774794,0.44269699356635,-15.0633860974284,4.05655405113404e-30,3.53006639570848e-27,57.8682039540912,0.289544432861196,0.69274199063599,0.403197557774794,"8",48920460,"R","II","UBE2V2","TSS1500","shore","TSS1500-shore","chr8:48920837-48921414",NA,NA,"","",""
"cg10222925",-0.502297536769811,0.487302771926998,-15.0578289233292,4.181357199281e-30,3.63101136614026e-27,57.8379973375074,0.296507583541566,0.798805120311377,0.502297536769811,"8",88885186,"R","II","DCAF4L2","1stExon","shore","1stExon-shore","chr8:88886171-88886445",NA,NA,"","",""
"cg10132694",-0.44623979012655,0.44257889775618,-15.0430904209055,4.53133768702419e-30,3.90206826822845e-27,57.7578691193007,0.273076961971676,0.719316752098226,0.44623979012655,"19",54876752,"F","II","LAIR1","TSS200","opensea","TSS200-opensea","",NA,NA,"","rs918543","rs28366059"
"cg06937491",-0.43653433711269,0.680952970752968,-15.0102221924301,5.42141129540365e-30,4.58243678799056e-27,57.5790948350638,0.515137602392334,0.951671939505024,0.43653433711269,"12",1943722,"R","I","LRTM2","Body","opensea","Body-opensea","",NA,NA,"","",""
"cg00396667",0.419869511680973,0.463908881849548,15.0063870125132,5.53609487735686e-30,4.66027336960619e-27,57.5582275631095,0.623394200239995,0.203524688559022,-0.419869511680973,"5",134364387,"R","I","PITX1","3'UTR","island","3'UTR-island","chr5:134363092-134365146",NA,NA,"","",""
"cg08426157",-0.426848376038203,0.48318714942645,-14.9397503499066,7.96652067217905e-30,6.53287954946538e-27,57.1954153067695,0.321050944574729,0.747899320612932,0.426848376038203,"7",18794174,"F","I","HDAC9","Body","opensea","Body-opensea","",NA,TRUE,"","",""
"cg07779120",0.506912083126782,0.425991182910075,14.925415564594,8.61583426027194e-30,7.00960144282294e-27,57.1173082659553,0.618539183477612,0.11162710035083,-0.506912083126782,"15",99194021,"F","I","IGF1R","Body","island","Body-island","chr15:99190446-99194559",NA,NA,"high-CpG:97011492-97011619","",""
"cg21419383",-0.455451827606103,0.576784861068523,-14.9062713091583,9.56659055000997e-30,7.73732713070326e-27,57.0129628622041,0.403783779264654,0.859235606870758,0.455451827606104,"1",152881930,"R","II","IVL","5'UTR","opensea","5'UTR-opensea","",NA,NA,"","",""
"cg09636525",0.40434012854644,0.626922931950235,14.8963877032854,1.00979474453286e-29,8.10352424162763e-27,56.959077875808,0.78050949240586,0.376169363859419,-0.40434012854644,"4",7052612,"F","II","TADA2B","Body","island","Body-island","chr4:7052317-7052613",NA,NA,"","",""
"cg03544320",0.442976177629233,0.407814476448906,14.8260268365894,1.4841627720912e-29,1.15507347999047e-26,56.5751879695721,0.576076745470862,0.13310056784163,-0.442976177629233,"4",5894691,"F","I","CRMP1","1stExon","island","1stExon-island","chr4:5894071-5895116",NA,NA,"","",""
"cg23049458",0.403014762506996,0.482990989878907,14.825435991887,1.4889732612246e-29,1.15663499013783e-26,56.5719622005046,0.63607411672265,0.233059354215654,-0.403014762506996,"1",62660624,"R","I","L1TD1","5'UTR","island","5'UTR-island","chr1:62660555-62660946",NA,NA,"","",""
"cg21878746",-0.405419218779723,0.305013190911743,-14.8128915558102,1.5948811222144e-29,1.22964142088246e-26,56.5034664722056,0.151016743468283,0.556435962248005,0.405419218779722,"19",54876728,"F","I","LAIR1","TSS200","opensea","TSS200-opensea","",NA,NA,"","rs28366059",""
"cg14397690",-0.409631985170845,0.377874649989987,-14.8007357381123,1.70471521476971e-29,1.29974609335199e-26,56.4370776518833,0.222278004459976,0.631909989630821,0.409631985170845,"15",60688948,"F","II","ANXA2","5'UTR","shore","5'UTR-shore","chr15:60689749-60690430",NA,TRUE,"","",""
"cg02485328",0.446781553388894,0.661342128407377,14.782103960404,1.88797727420748e-29,1.4315344743426e-26,56.335291790357,0.831049850237267,0.384268296848373,-0.446781553388894,"5",158522603,"R","II","EBF1","Body","shore","Body-shore","chr5:158523906-158524598",NA,NA,"","",""
"cg13096208",0.477764763692565,0.384979266804849,14.7725649449836,1.98932681723181e-29,1.50561378880476e-26,56.2831665052355,0.566455804951637,0.0886910412590721,-0.477764763692565,"18",55019843,"F","I","ST8SIA3","1stExon","island","1stExon-island","chr18:55019707-55021605",NA,NA,"","",""
"cg24851854",0.429245216365394,0.392184707262214,14.7532864103042,2.21113012574915e-29,1.6492751634704e-26,56.177792641517,0.555231339835115,0.125986123469722,-0.429245216365393,"1",59042275,"R","I","TACSTD2","1stExon","island","1stExon-island","chr1:59042013-59043295",NA,NA,"","","rs80358228"
"cg17025555",-0.468800955000776,0.520154435920759,-14.7452376076186,2.31092456121502e-29,1.72060013345583e-26,56.1337880463769,0.342082755339068,0.810883710339845,0.468800955000776,"1",158724362,"R","II","OR6K6","TSS1500","opensea","TSS1500-opensea","",NA,NA,"","",""
